,Name,Latitude,Longitude,Rating,Address
270,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
271,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
272,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
273,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
274,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
275,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
276,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
277,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
278,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
279,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
280,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
281,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
282,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
283,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
284,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
285,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
286,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
287,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
288,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
289,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
290,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
291,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
292,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
293,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
294,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
295,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
296,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach"
297,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
298,Super Pets,33.7891095,-117.8345701,4.5,"1807 E Chapman Ave, Orange"
299,Ramirez Pet Shop,33.9603049,-118.2419307,3.4,"1741 Firestone Blvd, Los Angeles"
300,34 Pet Shop,33.9888532,-118.332323,4.1,"3434 W Slauson Ave, Los Angeles"
301,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
302,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
303,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
304,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
305,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
306,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
307,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
308,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
309,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
310,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
311,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
312,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
313,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
314,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
315,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
316,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
317,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
318,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
319,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
320,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach"
321,Mr. Bulldog,33.997736,-118.0770156,3.7,"9432 Whittier Blvd, Pico Rivera"
322,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
323,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
324,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
325,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
326,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
327,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood"
328,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
329,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach"
330,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
331,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
332,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach"
333,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
334,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
335,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach"
336,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
337,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach"
338,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
339,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
340,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
341,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
342,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
343,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
344,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
345,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles"
346,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
347,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
348,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
349,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
350,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
351,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
352,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
353,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
354,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach"
355,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
356,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
357,Ramirez Pet Shop,33.9603049,-118.2419307,3.4,"1741 Firestone Blvd, Los Angeles"
358,Puppy Store,33.7758987,-117.870425,3.5,"2800 N Main St #632, Santa Ana"
359,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
360,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
361,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles"
362,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
363,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
364,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
365,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
366,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
367,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
368,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
369,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
370,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
371,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles"
372,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
373,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
374,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
375,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
376,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
377,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
378,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
379,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
380,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach"
381,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
382,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
383,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
384,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
385,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
386,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood"
387,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
388,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach"
389,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
390,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
391,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach"
392,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
393,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
394,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach"
395,Pet Vet Animal Hospitals,29.704297,-95.642716,3.2,"1616, 6763 S Texas 6 S #1800, Houston"
396,Animal Companions Pet Sitting,29.6513681,-95.4819558,4.7,Houston
397,Three Labs Holdings,29.5644302,-95.5661064,0.0,"6140 Hwy 6 Suite 92, Missouri City"
398,OnlineSupplies.Pet,29.6390609,-95.5936311,0.0,"10500 Fountain Lake Dr #325, Stafford"
399,Animal Hospital of Katy,29.759223,-95.75732099999999,4.8,"22200 Highland Knolls Dr, Katy"
400,Pet Supplies Plus,29.8819187,-95.68484319999999,4.8,"7041 Barker Cypress Rd, Cypress"
401,Pet Supplies Plus,29.7169086,-95.84539830000001,4.8,"5215 FM 1463 Suite 600, Katy"
402,Pet Supplies Plus,30.1135893,-95.3860254,4.7,"2927 Riley Fuzzel Rd #400, Spring"
403,Pet Supplies Plus,29.759161,-95.733344,4.7,"21011 Highland Knolls Dr, Katy"
404,Pet Supplies Plus,30.3876148,-95.6749763,5.0,"20042 Eva St #115, Montgomery"
405,Pet City Houston,30.018981,-95.432768,3.2,"230 Bammel Westfield Rd, Houston"
406,Nourish Pet Care,29.782654,-95.47900899999999,4.7,"7951 Katy Fwy, Houston"
407,Pet Supermarket,29.990903,-95.73771599999999,4.4,"15050 Fairfield Village Dr, Cypress"
408,Pet Supermarket,30.0058071,-95.6363186,4.6,"14044 Grant Rd #200, Cypress"
409,Pet Supermarket,29.7320049,-95.4636405,4.6,"5086 Richmond Ave, Houston"
410,Pet Supermarket,30.0118775,-95.5147126,4.6,"16000 Stuebner Airline Rd C, Spring"
411,pets for chole,29.5931057,-95.63570729999999,4.0,"16758 Southwest Fwy, Sugar Land"
412,Kriser's Natural Pet,29.8037391,-95.4009918,4.7,"250 W 20th St, Houston"
413,Kriser's Natural Pet,30.169747,-95.471352,4.6,"1925 Hughes Landing Blvd, The Woodlands"
414,Lucky Dawg LLC,30.3782582,-95.64513529999999,4.7,"18425 TX-105 #105, Montgomery"
415,PetSmart,29.9270018,-95.2049017,4.4,"14281 East Sam Houston Pkwy N, Houston"
416,PetSmart,30.1192865,-95.3801398,4.4,"4057 Riley Fuzzel Rd, Spring"
417,PetSmart,30.0890011,-95.5186769,4.2,"6545 North Grand Parkway West Suite 104, Spring"
418,PetSmart,29.660497,-95.7107271,4.3,"10181 West Grand Parkway South, Richmond"
419,PetSmart,30.1350565,-95.2302625,4.4,"21436 Market Place Dr, New Caney"
420,Pet Vet Animal Hospitals,29.704297,-95.642716,3.2,"1616, 6763 S Texas 6 S #1800, Houston"
421,Heights Hospital for Animals on 20th Street,29.8040513,-95.4027681,4.4,"333 W 20th St, Houston"
422,Happy Pets Vets,29.88044859999999,-95.68863220000001,2.4,"1142, 18310 Farm to Market Rd 529, Cypress"
423,Animal Hospital of Katy,29.759223,-95.75732099999999,4.8,"22200 Highland Knolls Dr, Katy"
424,PetSmart,30.1350565,-95.2302625,4.4,"21436 Market Place Dr, New Caney"
425,PetSmart,30.0890011,-95.5186769,4.2,"6545 North Grand Parkway West Suite 104, Spring"
426,PetSmart,30.1192865,-95.3801398,4.4,"4057 Riley Fuzzel Rd, Spring"
427,PetSmart,29.660497,-95.7107271,4.3,"10181 West Grand Parkway South, Richmond"
428,Patti's PET DEPOT,29.7708917,-95.6083876,4.3,"14618 Memorial Dr, Houston"
429,Woof Gang Bakery & Grooming Sienna,29.54046259999999,-95.5367514,4.7,"8817 Hwy 6 Suite 500, Missouri City"
430,Good Dog Grooming Shop,29.7374941,-95.5800246,4.1,"11394 Westheimer Rd, Houston"
431,Woof Gang Bakery and Grooming Sugar Land,29.59346709999999,-95.6066554,4.1,"3145 Hwy 6, Sugar Land"
432,Woof Gang Bakery & Grooming Spring,30.0394091,-95.48615679999999,4.1,"18448 Kuykendahl Rd, Spring"
433,Natural Pawz - Pinecroft,30.1694666,-95.4593222,4.9,"1580 Lake Woodlands Dr, The Woodlands"
434,Kriser's Natural Pet,29.99850499999999,-95.56247599999999,4.7,"15556 Cutten Rd, Houston"
435,Kriser's Natural Pet,29.726788,-95.4298306,4.7,"Kroger center, 5160 Buffalo Speedway, Houston"
436,Kriser's Natural Pet,29.8037391,-95.4009918,4.7,"250 W 20th St, Houston"
437,Pet Supplies Plus,30.1135893,-95.3860254,4.7,"2927 Riley Fuzzel Rd #400, Spring"
438,Carter’s Pet Market,29.7823812,-95.5234243,4.7,"9333 Katy Fwy, Houston"
439,Kriser's Natural Pet,30.169747,-95.471352,4.6,"1925 Hughes Landing Blvd, The Woodlands"
440,The Pawty Palace,29.7919212,-95.8196973,4.3,"1402 East Ave, Katy"
441,Fur Babies Boutique & Nutrition,30.053713,-95.21386530000001,4.9,"1303 Kingwood Dr A, Kingwood"
442,Pet Supplies Plus,29.8819187,-95.68484319999999,4.8,"7041 Barker Cypress Rd, Cypress"
443,Lucky Dawg LLC,30.3782582,-95.64513529999999,4.7,"18425 TX-105 #105, Montgomery"
444,Loyl's Natural Pet Grocery & Groomery,29.725777,-95.4214573,4.7,"2726 Bissonnet St #100, Houston"
445,Pet Supplies Plus,29.759161,-95.733344,4.7,"21011 Highland Knolls Dr, Katy"
446,Everything Pet,29.8247084,-95.71939049999999,4.6,"3616 N Fry Rd, Katy"
447,Suburban Mutt,29.73968529999999,-95.78297309999999,4.8,"24210 Westheimer Pkwy #1000, Katy"
448,Pet Supermarket,29.990903,-95.73771599999999,4.4,"15050 Fairfield Village Dr, Cypress"
449,Pet Supermarket,30.0058071,-95.6363186,4.6,"14044 Grant Rd #200, Cypress"
450,Pet Supermarket,29.7320049,-95.4636405,4.6,"5086 Richmond Ave, Houston"
451,Pet Supermarket,30.0118775,-95.5147126,4.6,"16000 Stuebner Airline Rd C, Spring"
452,Pet Supermarket,29.6854977,-95.4617433,4.4,"meyerland plaza mall, 100 Meyerland Plaza Mall #260, Houston"
453,Pet Supplies Plus,30.1135893,-95.3860254,4.7,"2927 Riley Fuzzel Rd #400, Spring"
454,Pet Supplies Plus,29.8819187,-95.68484319999999,4.8,"7041 Barker Cypress Rd, Cypress"
455,Pet Supplies Plus,29.7169086,-95.84539830000001,4.8,"5215 FM 1463 Suite 600, Katy"
456,Pet Supplies Plus,29.759161,-95.733344,4.7,"21011 Highland Knolls Dr, Katy"
457,Pet Supplies Plus,30.3876148,-95.6749763,5.0,"20042 Eva St #115, Montgomery"
458,EarthWise Pet Supply,30.0114001,-95.5874071,4.7,"22454 Tomball Pkwy, Houston"
459,Kriser's Natural Pet,29.726788,-95.4298306,4.7,"Kroger center, 5160 Buffalo Speedway, Houston"
460,Kriser's Natural Pet,29.8037391,-95.4009918,4.7,"250 W 20th St, Houston"
461,Kriser's Natural Pet,30.169747,-95.471352,4.6,"1925 Hughes Landing Blvd, The Woodlands"
462,Kriser's Natural Pet,29.99850499999999,-95.56247599999999,4.7,"15556 Cutten Rd, Houston"
463,Kriser's Natural Pet,29.752951,-95.40097399999999,4.6,"1515 W Gray St, Houston"
464,Woof Gang Bakery & Grooming Sienna,29.54046259999999,-95.5367514,4.7,"8817 Hwy 6 Suite 500, Missouri City"
465,Woof Gang Bakery & Grooming Spring,30.0394091,-95.48615679999999,4.1,"18448 Kuykendahl Rd, Spring"
466,PetSmart,30.1192865,-95.3801398,4.4,"4057 Riley Fuzzel Rd, Spring"
467,PetSmart,29.660497,-95.7107271,4.3,"10181 West Grand Parkway South, Richmond"
468,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
469,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
470,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
471,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
472,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
473,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
474,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
475,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
476,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
477,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
478,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
479,Kahoots Feed & Pet Store,33.5542378,-117.2074987,4.7,"41711 Ivy St, Murrieta"
480,Kahoots Pet Store,33.372436,-117.252433,4.4,"1101 S Main Ave B, Fallbrook"
481,Kahoots Pet Store,33.1770658,-117.3249001,4.6,"2616 El Camino Real, Carlsbad"
482,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
483,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
484,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
485,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
486,Pier K9 Pet Shop,33.188113,-117.373785,4.8,"403 Wisconsin Ave ste c, Oceanside"
487,Super Pets,33.7891095,-117.8345701,4.5,"1807 E Chapman Ave, Orange"
488,Puppy Store,33.7758987,-117.870425,3.5,"2800 N Main St #632, Santa Ana"
489,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
490,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
491,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
492,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
493,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
494,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
495,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
496,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
497,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
498,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
499,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
500,Dirty Dogs Carlsbad,33.127856,-117.26821,4.6,"#105, 2521 Palomar Airport Rd, Carlsbad"
501,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
502,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
503,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
504,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
505,Horizon Pet Supply,33.5967193,-117.2470338,4.4,"36068 Hidden Springs Rd, Wildomar"
506,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
507,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
508,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
509,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
510,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
511,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
512,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
513,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
514,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
515,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
516,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
517,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
518,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
519,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
520,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
521,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
522,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
523,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
524,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
525,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
526,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
